,Influencers,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago,AgeOfTweet,TweetAgeType
989,ddlovato,06/03/2018,I don’t think so https://t.co/9XRWXAJ8Sa,0.0,0.0,0.0,1.0,11,28,1
990,ddlovato,06/03/2018,Of course boo https://t.co/ig436uB6LW,0.0,0.0,0.0,1.0,10,28,1
991,ddlovato,06/03/2018,Bora bora 😍 https://t.co/T63fvmFb8n,0.4588,0.333,0.0,0.667,9,28,1
992,ddlovato,06/03/2018,Yes!! I want to go in Dubai!! https://t.co/wr766mZhxc,0.6331,0.508,0.0,0.492,8,28,1
993,ddlovato,06/03/2018,Their loyalty 😍 https://t.co/oHnSagHIL8,0.7579,0.565,0.0,0.435,7,28,1
994,ddlovato,06/03/2018,That I leak my own pictures/captions from my private account 🙄 https://t.co/KDb82J2VU6,-0.34,0.0,0.156,0.844,6,28,1
995,ddlovato,06/03/2018,😏 https://t.co/DCiVBJSCMb,0.0,0.0,0.0,1.0,5,28,1
996,ddlovato,06/03/2018,The fans and the architecture https://t.co/j6GfC8IFqM,0.0,0.0,0.0,1.0,4,28,1
997,ddlovato,06/03/2018,😳 https://t.co/NJzxDwGpp6,0.0,0.0,0.0,1.0,3,28,1
998,ddlovato,06/03/2018,Savage https://t.co/ev6ujGzso6,-0.4588,0.0,0.75,0.25,2,28,1
999,ddlovato,06/03/2018,Cereal first https://t.co/G6My87x8BE,0.0,0.0,0.0,1.0,1,28,1
